record_type,product_id,brand,name,code,product_quantity,street_price,suggested_price,price_novat,plain_description,weight,picture 1,picture 2,picture 3,madein,Firme,heel,lenght,mainmaterial,Categorie,Produzione,Sottocategorie,Promo,Discount Percentage,season,color,Warehouse2,bicolors,Genere,productname,model_id,barcode,model_size,model_quantity
PRODUCT,67425,Made in Italia,BERENICE,BERENICE_BEIGE,48,100.00,42.00,34.90,,3.00,https://www.brandsdistribution.com/prod/stock_product_image_67425_1152689194.jpg,https://www.brandsdistribution.com/prod/stock_product_image_67425_273183856.jpg,https://www.brandsdistribution.com/prod/stock_product_image_67425_220196848.jpg,Italy,Made in Italia,10," "," ",shoes,italy,Decollete,reductions,40,all-year,brown," ",beige,women," "," "," "," "," "
MODEL,67425," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189868,8050750106288,36,4
MODEL,67425," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189869,8050750106295,37,11
MODEL,67425," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189870,8050750106301,38,11
MODEL,67425," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189871,8050750106318,39,7
MODEL,67425," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189872,8050750106325,40,9
MODEL,67425," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189873,8050750106332,41,6
PRODUCT,67423,Made in Italia,ADRIA,ADRIA_ARGENTO,7,90.00,42.00,34.90,,3.00,https://www.brandsdistribution.com/prod/stock_product_image_67423_1053951782.jpg,https://www.brandsdistribution.com/prod/stock_product_image_67423_1556246053.jpg,https://www.brandsdistribution.com/prod/stock_product_image_67423_13009380.jpg,Italy,Made in Italia," "," "," ",shoes," ",Sandali,reductions,40,ss,white," ",silver,women," "," "," "," "," "
MODEL,67423," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189859,8050750106196,39,2
MODEL,67423," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189861,8050750106219,41,5
PRODUCT,67422,Made in Italia,ADRIA,ADRIA_JUTE,1,90.00,42.00,34.90,,3.00,https://www.brandsdistribution.com/prod/stock_product_image_67422_558362293.jpg,https://www.brandsdistribution.com/prod/stock_product_image_67422_1576963455.jpg,https://www.brandsdistribution.com/prod/stock_product_image_67422_1239855632.jpg,Italy,Made in Italia," "," "," ",shoes," ",Sandali,reductions,40,ss,yellow," ",gold,women," "," "," "," "," "
MODEL,67422," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",189855,8050750106158,41,1
PRODUCT,67059,Made in Italia,ESTER,ESTER_ICE,10,179.00,83.86,59.90,,3.00,https://www.brandsdistribution.com/prod/stock_product_image_67059_213861907.jpg,https://www.brandsdistribution.com/prod/stock_product_image_67059_678532407.jpg,https://www.brandsdistribution.com/prod/stock_product_image_67059_2102116031.jpg,Italy,Made in Italia," "," "," ",bags,italy,A spalla,reductions,30,ss,white," ",white,women," "," "," "," "," "
MODEL,67059," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",188306,8050750099559,NOSIZE,10
PRODUCT,66343,Diesel,DL0041,DL0041_92W,6,125.00,39.00,19.90,,0.70,https://www.brandsdistribution.com/prod/stock_product_image_66343_1130248060.jpg," "," ",China,Diesel," "," "," ",accessories," ",Occhiali da sole," "," ",ss,blue," ",navy,women," "," "," "," "," "
MODEL,66343," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",186155,664689568765,NOSIZE,6
PRODUCT,65526,Arnaldo Toscani,7181101,7181101_PAPIRO_CILIEGIA,28,99.00,16.50,16.50,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_65526_1432078345.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65526_1020243780.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65526_1411731871.jpg,Romania,Arnaldo Toscani,8," "," ",shoes," ",Decollete,reductions,50,ss,orange," ","orange,red",women," "," "," "," "," "
MODEL,65526," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",184428,8050750095292,EU 37,1
MODEL,65526," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",184429,8050750095308,EU 38,20
MODEL,65526," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",184430,8050750095315,EU 39,4
MODEL,65526," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",184431,8050750095322,EU 40,3
PRODUCT,65510,Brooks Brothers,100040425,100040425_AZZURRO,9,130.00,25.90,25.90,,0.50,https://www.brandsdistribution.com/prod/stock_product_image_65510_443591556.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65510_593232297.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65510_1348509712.jpg,China,Brooks Brothers," "," "," ",clothing," ",Camicia,reductions,50,all-year,blue," ",lightskyblue,men," "," "," "," "," "
MODEL,65510," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",184353,716178249,17,9
PRODUCT,65295,Arnaldo Toscani,9026139,9026139_CAPRI_NERO,1,99.00,19.90,19.90,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_65295_1354799145.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65295_2110096208.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65295_583977418.jpg,Macedonia,Arnaldo Toscani,9," "," ",shoes," ",Decollete,reductions,50,ss,black," ",black,women," "," "," "," "," "
MODEL,65295," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183828,8050750095216,EU 41,1
PRODUCT,65291,Arnaldo Toscani,7181101,7181101_DUNE,119,99.00,19.90,19.90,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_65291_1902706160.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65291_40245137.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65291_1965687339.jpg,Romania,Arnaldo Toscani,8," "," ",shoes," ",Decollete,reductions,50,ss,brown," ",peru,women," "," "," "," "," "
MODEL,65291," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183799,8050750094929,EU 36,9
MODEL,65291," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183800,8050750094936,EU 37,14
MODEL,65291," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183801,8050750094943,EU 38,28
MODEL,65291," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183802,8050750094950,EU 39,37
MODEL,65291," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183803,8050750094967,EU 40,23
MODEL,65291," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183804,8050750094974,EU 41,8
PRODUCT,65290,Arnaldo Toscani,7181101,7181101_VOLPE,16,99.00,16.50,16.50,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_65290_1426966051.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65290_1219632366.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65290_722999272.jpg,Romania,Arnaldo Toscani,8," "," ",shoes," ",Decollete,reductions,50,ss,brown," ",chocolate,women," "," "," "," "," "
MODEL,65290," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183793,8050750094868,EU 36,1
MODEL,65290," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183795,8050750094882,EU 38,1
MODEL,65290," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183796,8050750094899,EU 39,7
MODEL,65290," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183797,8050750094905,EU 40,7
PRODUCT,65288,Arnaldo Toscani,7181101,7181101_CHARME NATURALE,141,99.00,19.90,19.90,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_65288_1973314423.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65288_1692942522.jpg,https://www.brandsdistribution.com/prod/stock_product_image_65288_1130447236.jpg,Romania,Arnaldo Toscani,8," "," ",shoes," ",Decollete,reductions,50,ss,white," ",papayawhip,women," "," "," "," "," "
MODEL,65288," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183781,8050750094745,EU 36,11
MODEL,65288," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183782,8050750094752,EU 37,19
MODEL,65288," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183783,8050750094769,EU 38,41
MODEL,65288," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183784,8050750094776,EU 39,33
MODEL,65288," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183785,8050750094783,EU 40,24
MODEL,65288," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",183786,8050750094790,EU 41,13
PRODUCT,64151,Brooks Brothers,100040453,100040453_BEIGE,84,130.00,25.90,25.90,,0.50,https://www.brandsdistribution.com/prod/stock_product_image_64151_1492607071.jpg,https://www.brandsdistribution.com/prod/stock_product_image_64151_1994048049.jpg,https://www.brandsdistribution.com/prod/stock_product_image_64151_252516103.jpg,Malaysia,Brooks Brothers," "," "," ",clothing," ",Camicia,reductions,50,all-year,white," ",beige,men," "," "," "," "," "
MODEL,64151," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",180355,716194162,16,5
MODEL,64151," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",180356,716194204,16H,35
MODEL,64151," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",180357,716194246,17,32
MODEL,64151," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",180358,716194287,17H,12
PRODUCT,64150,Brooks Brothers,100040445,100040445_ROSA,56,130.00,25.90,25.90,,0.50,https://www.brandsdistribution.com/prod/stock_product_image_64150_2025059069.jpg,https://www.brandsdistribution.com/prod/stock_product_image_64150_321757782.jpg,https://www.brandsdistribution.com/prod/stock_product_image_64150_1523915542.jpg,Malaysia,Brooks Brothers," "," "," ",clothing," ",Camicia,reductions,50,all-year,pink," ",pink,men," "," "," "," "," "
MODEL,64150," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",180349,716198205,16H,27
MODEL,64150," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",180350,716198247,17,22
MODEL,64150," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",180351,716198288,17H,7
PRODUCT,64148,Brooks Brothers,100040444,100040444_AZZURRO,3,130.00,25.90,25.90,,0.50,https://www.brandsdistribution.com/prod/stock_product_image_64148_399118741.jpg,https://www.brandsdistribution.com/prod/stock_product_image_64148_301579172.jpg,https://www.brandsdistribution.com/prod/stock_product_image_64148_2087429580.jpg,China,Brooks Brothers," "," "," ",clothing," ",Camicia,reductions,50,all-year,blue," ",azure,men," "," "," "," "," "
MODEL,64148," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",180336,716200241,17,3
PRODUCT,63921,Fontana 2.0,LAILA,LAILA_37_VERDE,26,320.00,49.90,49.90,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_63921_502107877.jpg,https://www.brandsdistribution.com/prod/stock_product_image_63921_1029746061.jpg,https://www.brandsdistribution.com/prod/stock_product_image_63921_1785823622.jpg,China,Fontana 2.0," "," "," ",clothing," ",Giacca,reductions,50,fw,green," ",olive,women," "," "," "," "," "
MODEL,63921," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",179875,8050750077427,42,13
MODEL,63921," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",179876,8050750077434,44,13
PRODUCT,63920,Fontana 2.0,LAILA,LAILA_19_ANTRACITE,24,320.00,49.90,49.90,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_63920_1549181489.jpg,https://www.brandsdistribution.com/prod/stock_product_image_63920_339904963.jpg,https://www.brandsdistribution.com/prod/stock_product_image_63920_2028552561.jpg,China,Fontana 2.0," "," "," ",clothing," ",Giacca,reductions,50,fw,grey," ",gray,women," "," "," "," "," "
MODEL,63920," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",179871,8050750077380,42,9
MODEL,63920," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",179872,8050750077397,44,15
PRODUCT,62420,Made in Italia,COSTANZA,COSTANZA_BEIGE,36,89.00,55.86,39.90,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_62420_28931327.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62420_2108438720.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62420_340654698.jpg,Italy,Made in Italia," "," "," ",bags,italy,Pochette,reductions,30,ss,white," ",beige,women," "," "," "," "," "
MODEL,62420," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",174990,8050750067077,NOSIZE,36
PRODUCT,62125,Made in Italia,ROMINA,ROMINA_GHIACCIO,43,89.00,55.86,39.90,,4.00,https://www.brandsdistribution.com/prod/stock_product_image_62125_418594319.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62125_1066480643.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62125_1220780451.jpg,Italy,Made in Italia," "," "," ",bags,italy,Shopping bag,reductions,30,ss,white," ",gainsboro,women," "," "," "," "," "
MODEL,62125," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",174664,8050750066698,NOSIZE,43
PRODUCT,62118,Made in Italia,LUCREZIA,LUCREZIA_PANNA,44,89.00,55.86,39.90,,4.00,https://www.brandsdistribution.com/prod/stock_product_image_62118_185528430.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62118_1768305844.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62118_1488898783.jpg,Italy,Made in Italia," "," "," ",bags,italy,Shopping bag,reductions,30,ss,white," ",white,women," "," "," "," "," "
MODEL,62118," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",174657,8050750066629,NOSIZE,44
PRODUCT,62114,Made in Italia,FOSCA,FOSCA_GHIACCIO,51,89.00,55.86,39.90,,3.00,https://www.brandsdistribution.com/prod/stock_product_image_62114_625619875.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62114_1671965378.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62114_2097886995.jpg,Italy,Made in Italia," "," "," ",bags,italy,Shopping bag,reductions,30,ss,white," ",gainsboro,women," "," "," "," "," "
MODEL,62114," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",174653,8050750066582,NOSIZE,51
PRODUCT,62111,Made In Italia,FOSCA,FOSCA_NERO,82,89.00,55.86,39.90,,3.00,https://www.brandsdistribution.com/prod/stock_product_image_62111_641347568.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62111_2077519923.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62111_1308779640.jpg,Italy,Made in Italia," "," "," ",bags,italy,Shopping bag,reductions,30,all-year,black," ",black,women," "," "," "," "," "
MODEL,62111," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",174650,8050750066551,NOSIZE,82
PRODUCT,62104,Made in Italia,AMANDA,AMANDA_PANNA,34,89.00,55.86,39.90,,3.00,https://www.brandsdistribution.com/prod/stock_product_image_62104_1136626059.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62104_849769013.jpg,https://www.brandsdistribution.com/prod/stock_product_image_62104_608717545.jpg,Italy,Made in Italia," "," "," ",bags,italy,Shopping bag,reductions,30,ss,white," ",white,women," "," "," "," "," "
MODEL,62104," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",174643,8050750066483,NOSIZE,34
PRODUCT,61972,Brooks Brothers,100040383,100040383_LILLA,12,130.00,25.90,25.90,,0.50,https://www.brandsdistribution.com/prod/stock_product_image_61972_880387459.jpg,https://www.brandsdistribution.com/prod/stock_product_image_61972_509797647.jpg,https://www.brandsdistribution.com/prod/stock_product_image_61972_375227477.jpg,Malaysia,Brooks Brothers," "," "," ",clothing," ",Camicia,reductions,50,all-year,violet," ",lavender,men," "," "," "," "," "
MODEL,61972," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",174484,716183207,16H,1
MODEL,61972," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",174485,716183249,17,11
PRODUCT,61971,Brooks Brothers,100040371,100040371_AZZURRO,11,130.00,25.90,25.90,,0.50,https://www.brandsdistribution.com/prod/stock_product_image_61971_1360555731.jpg,https://www.brandsdistribution.com/prod/stock_product_image_61971_2047068717.jpg,https://www.brandsdistribution.com/prod/stock_product_image_61971_543592609.jpg,Malaysia,Brooks Brothers," "," "," ",clothing," ",Camicia,reductions,50,all-year,blue," ",lightblue,men," "," "," "," "," "
